epoch       Temperature
1348618148 69.8
1348618159 69.8
1348618170 69.8
1348618181 69.8
1348618192 69.6866
1348618203 69.8
1348618214 69.8
1348618225 69.8
1348618236 69.6866
1348618247 69.6866
1348618258 69.6866
1348618269 69.6866
1348618280 69.575
1348618291 69.575
1348618302 69.575
1348618314 69.575
1348618325 69.575
1348618336 69.575
1348618347 69.575
1348618358 69.575
1348618369 69.4616
1348618380 69.575
1348618391 69.4616
1348618402 69.4616
1348618412 69.4616
1348618423 69.4616
1348618434 69.4616
1348618445 69.4616
1348618458 69.4616
1348618469 69.4616
1348618482 69.575
1348618493 69.575
1348618504 69.575
1348618515 69.575
1348618526 69.575
1348618537 69.575
1348618548 69.575
1348618559 69.575
1348618570 69.575
1348618581 69.575
1348618592 69.575
1348618603 69.575
1348618615 69.6866
1348618626 69.6866
1348618637 69.6866
1348618648 69.6866
1348618659 69.6866
1348618671 69.8
1348618682 69.6866
1348618693 69.6866
1348618704 69.6866
1348618714 69.6866
1348618725 69.6866
1348618736 69.6866
1348618747 69.6866
1348618758 69.6866
1348618769 69.6866
1348618780 69.6866
1348618791 69.6866
1348618802 69.6866
1348618813 69.6866
1348618824 69.6866
1348618835 69.6866
1348618846 69.6866
1348618857 69.6866
1348618868 69.6866
1348618880 69.8
1348618891 69.6866
1348618902 69.6866
1348618913 69.6866
1348618924 69.6866
1348618935 69.8
1348618945 69.6866
1348618956 69.6866
1348618967 69.6866
1348618978 69.6866
1348618989 69.6866
1348619000 69.6866
1348619011 69.6866
1348619022 69.6866
1348619033 69.6866
1348619045 69.6866
1348619056 69.6866
1348619067 69.6866
1348619078 69.6866
1348619089 69.6866
1348619100 69.6866
1348619111 69.6866
1348619122 69.6866
1348619133 69.575
1348619144 69.6866
1348619155 69.6866
1348619165 69.6866
1348619176 69.6866
1348619188 69.6866
1348619199 69.6866
1348619211 69.6866
1348619222 69.6866
1348619233 69.6866
1348619244 69.6866
1348619255 69.6866
1348619266 69.6866
1348619278 69.6866
1348619289 69.6866
1348619300 69.6866
1348619311 69.6866
1348619321 69.6866
1348619332 69.6866
1348619343 69.6866
1348619354 69.6866
1348619365 69.575
1348619376 69.6866
1348619387 69.6866
1348619398 69.6866
1348619409 69.575
1348619420 69.6866
1348619431 69.575
1348619442 69.575
1348619453 69.575
1348619464 69.6866
1348619475 69.575
1348619486 69.575
1348619497 69.575
1348619508 69.575
1348619519 69.575
1348619531 69.575
1348619541 69.575
1348619552 69.575
1348619563 69.575
1348619574 69.575
1348619585 69.575
1348619597 69.575
1348619608 69.575
1348619619 69.575
1348619630 69.575
1348619641 69.575
1348619652 69.575
1348619664 69.575
1348619675 69.575
1348619686 69.575
1348619697 69.575
1348619708 69.575
1348619719 69.575
1348619730 69.575
1348619741 69.575
1348619752 69.575
1348619763 69.575
1348619774 69.575
1348619785 69.575
1348619796 69.575
1348619807 69.575
1348619818 69.575
1348619829 69.575
1348619840 69.575
1348619851 69.575
1348619862 69.575
1348619873 69.575
1348619884 69.575
1348619896 69.575
1348619907 69.575
1348619918 69.575
1348619930 69.575
1348619941 69.575
1348619952 69.575
1348619963 69.575
1348619974 69.575
1348619985 69.575
1348619996 69.575
1348620007 69.575
1348620018 69.575
1348620029 69.4616
1348620040 69.575
1348620051 69.575
1348620062 69.575
1348620073 69.575
1348620084 69.4616
1348620095 69.575
1348620105 69.4616
1348620116 69.4616
1348620128 69.575
1348620139 69.4616
1348620150 69.4616
1348620161 69.4616
1348620173 69.575
1348620184 69.4616
1348620195 69.4616
1348620206 69.4616
1348620217 69.4616
1348620228 69.4616
1348620240 69.575
1348620251 69.4616
1348620261 69.4616
1348620272 69.4616
1348620284 69.575
1348620295 69.575
1348620306 69.575
1348620318 69.575
1348620329 69.575
1348620340 69.575
1348620351 69.575
1348620362 69.575
1348620374 69.575
1348620385 69.575
1348620396 69.575
1348620407 69.4616
1348620418 69.4616
1348620429 69.575
1348620443 69.575
1348620454 69.4616
1348620465 69.4616
1348620476 69.575
1348620487 69.4616
1348620498 69.4616
1348620509 69.4616
1348620520 69.4616
1348620531 69.575
1348620542 69.4616
1348620553 69.4616
1348620564 69.4616
1348620575 69.4616
1348620586 69.4616
1348620597 69.4616
1348620608 69.4616
1348620619 69.4616
1348620630 69.575
1348620641 69.4616
1348620652 69.4616
1348620663 69.4616
1348620674 69.575
1348620685 69.4616
1348620696 69.4616
1348620707 69.4616
1348620718 69.4616
1348620729 69.4616
1348620740 69.4616
1348620751 69.35
1348620762 69.4616
1348620773 69.35
1348620784 69.4616
1348620795 69.4616
1348620806 69.4616
1348620817 69.4616
1348620828 69.4616
1348620839 69.4616
1348620850 69.4616
1348620861 69.4616
1348620872 69.4616
1348620883 69.4616
1348620894 69.4616
1348620905 69.4616
1348620916 69.4616
1348620927 69.4616
1348620938 69.4616
1348620950 69.575
1348620961 69.4616
1348620972 69.4616
1348620982 69.4616
1348620993 69.4616
1348621004 69.4616
1348621015 69.4616
1348621026 69.4616
1348621037 69.4616
1348621048 69.4616
1348621059 69.4616
1348621070 69.4616
1348621081 69.4616
1348621092 69.575
1348621103 69.4616
1348621114 69.4616
1348621125 69.4616
1348621137 69.4616
1348621148 69.4616
1348621159 69.4616
1348621170 69.4616
1348621181 69.35
1348621191 69.4616
1348621203 69.4616
1348621214 69.4616
1348621225 69.4616
1348621236 69.4616
1348621247 69.35
1348621258 69.35
1348621269 69.35
1348621280 69.35
1348621291 69.4616
1348621302 69.35
1348621313 69.35
1348621324 69.35
1348621335 69.35
1348621346 69.35
1348621357 69.35
1348621368 69.35
1348621379 69.35
1348621390 69.35
1348621401 69.35
1348621412 69.35
1348621422 69.35
1348621433 69.35
1348621444 69.35
1348621455 69.35
1348621466 69.35
1348621478 69.35
1348621489 69.35
1348621500 69.35
1348621511 69.35
1348621523 69.35
1348621534 69.2366
1348621546 69.35
1348621557 69.35
1348621568 69.35
1348621578 69.35
1348621589 69.35
1348621602 69.35
1348621613 69.35
1348621624 69.35
1348621635 69.35
1348621646 69.2366
1348621657 69.2366
1348621668 69.2366
1348621679 69.2366
1348621690 69.2366
1348621701 69.2366
1348621712 69.35
1348621723 69.2366
1348621735 69.2366
1348621746 69.2366
1348621757 69.2366
1348621768 69.2366
1348621779 69.2366
1348621790 69.2366
1348621801 69.2366
1348621812 69.2366
1348621823 69.2366
1348621834 69.2366
1348621845 69.2366
1348621856 69.2366
1348621867 69.2366
1348621878 69.2366
1348621889 69.2366
1348621900 69.2366
1348621911 69.2366
1348621922 69.2366
1348621933 69.2366
1348621944 69.2366
1348621955 69.2366
1348621965 69.2366
1348621976 69.2366
1348621987 69.2366
1348622000 69.2366
1348622011 69.2366
1348622022 69.2366
1348622033 69.125
1348622044 69.125
1348622055 69.2366
1348622066 69.125
1348622077 69.125
1348622089 69.2366
1348622100 69.2366
1348622111 69.125
1348622122 69.2366
1348622133 69.125
1348622144 69.125
1348622155 69.125
1348622166 69.125
1348622177 69.125
1348622188 69.125
1348622199 69.125
1348622210 69.125
1348622221 69.125
1348622232 69.125
1348622243 69.125
1348622254 69.125
1348622265 69.125
1348622277 69.125
1348622288 69.125
1348622298 69.125
1348622309 69.125
1348622320 69.125
1348622333 69.2366
1348622344 69.125
1348622356 69.125
1348622367 69.125
1348622378 69.125
1348622389 69.125
1348622401 69.125
1348622412 69.125
1348622423 69.125
1348622434 69.125
1348622445 69.125
1348622456 69.125
1348622467 69.125
1348622478 69.125
1348622489 69.125
1348622500 69.125
1348622512 69.125
1348622523 69.125
1348622534 69.125
1348622545 69.125
1348622556 69.125
1348622567 69.125
1348622578 69.125
1348622589 69.125
1348622600 69.0116
1348622610 69.125
1348622621 69.125
1348622633 69.125
1348622644 69.0116
1348622656 69.125
1348622667 69.125
1348622678 69.0116
1348622689 69.125
1348622700 69.125
1348622711 69.0116
1348622722 69.0116
1348622733 69.0116
1348622744 69.125
1348622755 69.125
1348622766 69.125
1348622777 69.0116
1348622788 69.0116
1348622799 69.0116
1348622810 69.125
1348622821 69.125
1348622832 69.0116
1348622843 69.0116
1348622854 69.0116
1348622865 69.0116
1348622876 69.0116
1348622887 69.0116
1348622898 69.0116
1348622909 69.0116
1348622920 69.0116
1348622931 69.0116
1348622942 69.0116
1348622953 69.0116
1348622964 69.0116
1348622975 69.0116
1348622986 69.0116
1348622997 69.0116
1348623008 69.0116
1348623019 69.0116
1348623029 69.0116
1348623041 69.0116
1348623052 69.0116
1348623063 69.0116
1348623074 69.0116
1348623085 69.0116
1348623096 69.0116
1348623107 69.0116
1348623118 69.0116
1348623129 69.0116
1348623140 69.0116
1348623151 69.0116
1348623162 69.0116
1348623173 69.0116
1348623185 69.0116
1348623196 69.0116
1348623207 69.0116
1348623218 69.0116
1348623229 68.9
1348623240 69.0116
1348623251 69.0116
1348623263 69.0116
1348623274 69.0116
1348623286 69.0116
1348623297 68.9
1348623308 69.0116
1348623319 69.0116
1348623330 68.9
1348623341 68.9
1348623352 68.9
1348623363 68.9
1348623374 68.9
1348623385 68.9
1348623396 68.9
1348623406 68.9
1348623417 68.9
1348623429 68.9
1348623440 68.9
1348623451 68.9
1348623463 69.0116
1348623474 68.9
1348623485 68.9
1348623497 69.0116
1348623509 69.0116
1348623520 68.9
1348623531 68.9
1348623542 68.9
1348623553 68.9
1348623564 68.9
1348623575 68.9
1348623586 68.9
1348623598 68.9
1348623609 68.9
1348623620 68.9
1348623631 68.9
1348623642 68.9
1348623653 68.9
1348623664 68.9
1348623675 68.9
1348623686 68.9
1348623697 68.9
1348623708 68.9
1348623720 68.9
1348623732 69.0116
1348623743 68.9
1348623754 68.9
1348623765 68.9
1348623777 68.9
1348623788 68.9
1348623800 68.9
1348623812 69.0116
1348623823 68.9
1348623834 68.9
1348623845 68.9
1348623856 68.9
1348623867 68.9
1348623878 68.9
1348623889 68.9
1348623900 68.9
1348623911 68.9
1348623922 68.9
1348623933 68.9
1348623944 68.9
1348623955 68.9
1348623966 68.9
1348623977 68.9
1348623988 68.9
1348623999 68.9
1348624009 68.9
1348624020 68.9
1348624031 68.9
1348624042 68.9
1348624053 68.7866
1348624064 68.9
1348624076 68.9
1348624087 68.9
1348624098 68.9
1348624109 68.9
1348624120 68.9
1348624131 68.9
1348624142 68.7866
1348624153 68.9
1348624165 68.9
1348624176 68.9
1348624187 68.9
1348624198 68.7866
1348624210 68.9
1348624222 68.9
1348624233 68.9
1348624244 68.9
1348624255 68.9
1348624266 68.9
1348624277 68.9
1348624289 68.9
1348624300 68.7866
1348624311 68.7866
1348624322 68.9
1348624332 68.7866
1348624344 68.9
1348624355 68.7866
1348624366 68.7866
1348624377 68.7866
1348624388 68.7866
1348624399 68.7866
1348624410 68.9
1348624422 68.9
1348624433 68.7866
1348624444 68.9
1348624455 68.7866
1348624466 68.9
1348624477 68.7866
1348624488 68.7866
1348624499 68.9
1348624510 68.9
1348624521 68.9
1348624532 68.9
1348624543 68.9
1348624554 68.9
1348624565 68.9
1348624576 68.9
1348624587 68.9
1348624599 68.9
1348624610 68.9
1348624621 68.9
1348624632 68.9
1348624643 68.9
1348624654 68.9
1348624665 68.9
1348624676 68.9
1348624687 68.7866
1348624697 68.9
1348624708 68.9
1348624719 68.9
1348624731 68.9
1348624742 68.9
1348624753 68.9
1348624764 68.9
1348624775 68.9
1348624786 68.9
1348624797 68.9
1348624808 68.9
1348624819 68.9
1348624830 68.9
1348624841 68.9
1348624852 68.7866
1348624863 68.7866
1348624874 68.7866
1348624885 68.7866
1348624896 68.9
1348624906 68.7866
1348624917 68.7866
1348624928 68.9
1348624939 68.7866
1348624950 68.9
1348624961 68.9
1348624973 68.9
1348624984 68.9
1348624995 68.7866
1348625006 68.7866
1348625017 68.7866
1348625028 68.7866
1348625039 68.9
1348625050 68.7866
1348625061 68.7866
1348625072 68.7866
1348625083 68.7866
1348625094 68.9
1348625105 68.7866
1348625116 68.9
1348625127 68.7866
1348625137 68.7866
1348625148 68.7866
1348625159 68.7866
1348625170 68.7866
1348625181 68.7866
1348625192 68.7866
1348625204 68.7866
1348625215 68.7866
1348625227 68.7866
1348625238 68.7866
1348625249 68.7866
1348625260 68.7866
1348625271 68.7866
1348625282 68.7866
1348625294 68.7866
1348625305 68.7866
1348625315 68.7866
1348625326 68.7866
1348625338 68.7866
1348625349 68.7866
1348625360 68.7866
1348625371 68.7866
1348625382 68.7866
1348625393 68.7866
1348625404 68.7866
1348625415 68.7866
1348625426 68.7866
1348625437 68.7866
1348625448 68.7866
1348625459 68.7866
1348625470 68.7866
1348625481 68.7866
1348625492 68.7866
1348625503 68.7866
1348625514 68.7866
1348625525 68.7866
1348625535 68.7866
1348625546 68.7866
1348625557 68.7866
1348625568 68.7866
1348625579 68.7866
1348625590 68.7866
1348625601 68.7866
1348625612 68.7866
1348625623 68.7866
1348625634 68.7866
1348625645 68.7866
1348625656 68.7866
1348625667 68.7866
1348625678 68.7866
1348625689 68.675
1348625700 68.7866
1348625711 68.675
1348625722 68.675
1348625733 68.7866
1348625744 68.675
1348625755 68.7866
1348625766 68.7866
1348625777 68.7866
1348625788 68.7866
1348625800 68.7866
1348625813 68.7866
1348625824 68.7866
1348625835 68.7866
1348625846 68.7866
1348625857 68.7866
1348625868 68.7866
1348625880 68.7866
1348625891 68.7866
1348625902 68.7866
1348625913 68.7866
1348625924 68.7866
1348625935 68.7866
1348625946 68.7866
1348625957 68.7866
1348625968 68.7866
1348625979 68.7866
1348625990 68.7866
1348626001 68.7866
1348626012 68.7866
1348626023 68.7866
1348626034 68.7866
1348626045 68.7866
1348626056 68.7866
1348626067 68.7866
1348626078 68.7866
1348626089 68.7866
1348626100 68.7866
1348626111 68.7866
1348626121 68.7866
1348626132 68.7866
1348626144 68.7866
1348626155 68.7866
1348626166 68.7866
1348626177 68.7866
1348626188 68.7866
1348626199 68.7866
1348626210 68.7866
1348626221 68.7866
1348626233 68.7866
1348626244 68.7866
1348626255 68.7866
1348626266 68.7866
1348626277 68.7866
1348626288 68.7866
1348626299 68.7866
1348626310 68.7866
1348626321 68.7866
1348626332 68.7866
1348626343 68.7866
1348626354 68.7866
1348626365 68.7866
1348626376 68.7866
1348626387 68.7866
1348626398 68.7866
1348626409 68.7866
1348626420 68.7866
1348626431 68.7866
1348626442 68.7866
1348626453 68.7866
1348626464 68.7866
1348626477 68.7866
1348626488 68.675
1348626498 68.7866
1348626509 68.7866
1348626520 68.7866
1348626531 68.675
1348626542 68.7866
1348626553 68.7866
1348626564 68.7866
1348626575 68.7866
1348626587 68.7866
1348626598 68.7866
1348626610 68.7866
1348626621 68.7866
1348626632 68.7866
1348626643 68.675
1348626654 68.675
1348626665 68.7866
1348626676 68.675
1348626687 68.675
1348626698 68.675
1348626709 68.675
1348626720 68.675
1348626731 68.7866
1348626742 68.675
1348626753 68.7866
1348626764 68.675
1348626776 68.7866
1348626787 68.7866
1348626798 68.7866
1348626810 68.7866
1348626821 68.675
1348626832 68.7866
1348626843 68.7866
1348626853 68.675
1348626864 68.675
1348626875 68.675
1348626886 68.7866
1348626897 68.675
1348626908 68.675
1348626919 68.675
1348626931 68.675
1348626942 68.675
1348626953 68.675
1348626964 68.675
1348626975 68.675
1348626986 68.675
1348626997 68.675
1348627008 68.675
1348627019 68.675
1348627030 68.675
1348627041 68.675
1348627052 68.675
1348627063 68.675
1348627073 68.675
1348627084 68.675
1348627095 68.675
1348627106 68.675
1348627117 68.675
1348627128 68.675
1348627139 68.675
1348627150 68.675
1348627161 68.675
1348627172 68.675
1348627183 68.675
1348627194 68.675
1348627205 68.675
1348627218 68.675
1348627230 68.675
1348627241 68.675
1348627253 68.675
1348627264 68.675
1348627275 68.675
1348627286 68.675
1348627298 68.675
1348627310 68.675
1348627321 68.675
1348627332 68.675
1348627343 68.675
1348627353 68.675
1348627364 68.675
1348627375 68.675
1348627386 68.675
1348627397 68.675
1348627408 68.675
1348627419 68.675
1348627430 68.675
1348627442 68.675
1348627454 68.675
1348627465 68.675
1348627477 68.675
1348627488 68.675
1348627499 68.675
1348627511 68.675
1348627522 68.675
1348627533 68.675
1348627547 68.7866
1348627558 68.675
1348627569 68.675
1348627580 68.675
1348627591 68.675
1348627602 68.675
1348627613 68.675
1348627624 68.675
1348627635 68.675
1348627646 68.675
1348627657 68.675
1348627668 68.675
1348627679 68.675
1348627690 68.675
1348627702 68.675
1348627713 68.675
1348627724 68.675
1348627735 68.675
1348627746 68.675
1348627757 68.675
1348627768 68.7866
1348627779 68.675
1348627790 68.675
1348627801 68.675
1348627812 68.675
1348627823 68.675
1348627834 68.675
1348627845 68.675
1348627856 68.675
1348627867 68.675
1348627878 68.675
1348627889 68.675
1348627900 68.675
1348627911 68.675
1348627923 68.675
1348627934 68.675
1348627945 68.675
1348627956 68.675
1348627967 68.675
1348627978 68.675
1348627988 68.675
1348627999 68.675
1348628010 68.675
1348628023 68.675
1348628035 68.675
1348628046 68.675
1348628057 68.675
1348628068 68.5616
1348628079 68.675
1348628090 68.5616
1348628101 68.675
1348628112 68.675
1348628123 68.5616
1348628134 68.675
1348628144 68.5616
1348628155 68.5616
1348628167 68.675
1348628178 68.5616
1348628189 68.675
1348628200 68.5616
1348628211 68.5616
1348628222 68.5616
1348628234 68.675
1348628245 68.5616
1348628256 68.675
1348628267 68.5616
1348628278 68.5616
1348628290 68.675
1348628300 68.5616
1348628311 68.5616
1348628322 68.5616
1348628334 68.675
1348628345 68.675
1348628356 68.5616
1348628367 68.5616
1348628378 68.5616
1348628389 68.5616
1348628400 68.5616
1348628411 68.5616
1348628422 68.675
1348628433 68.5616
1348628444 68.5616
1348628455 68.675
1348628466 68.5616
1348628478 68.5616
1348628489 68.5616
1348628499 68.5616
1348628510 68.675
1348628521 68.5616
1348628532 68.5616
1348628543 68.5616
1348628554 68.5616
1348628565 68.5616
1348628576 68.5616
1348628587 68.5616
1348628598 68.5616
1348628609 68.5616
1348628620 68.5616
1348628632 68.5616
1348628643 68.5616
1348628654 68.5616
1348628665 68.5616
1348628676 68.5616
1348628687 68.5616
1348628698 68.675
1348628709 68.5616
1348628720 68.5616
1348628731 68.5616
1348628742 68.5616
1348628753 68.5616
1348628764 68.5616
1348628775 68.5616
1348628786 68.5616
1348628797 68.5616
1348628808 68.5616
1348628819 68.5616
1348628830 68.5616
1348628841 68.5616
1348628852 68.5616
1348628863 68.5616
1348628874 68.5616
1348628885 68.5616
1348628896 68.5616
1348628907 68.5616
1348628918 68.5616
1348628929 68.5616
1348628940 68.5616
1348628951 68.5616
1348628962 68.5616
1348628973 68.5616
1348628985 68.5616
1348628997 68.5616
1348629009 68.5616
1348629020 68.5616
1348629031 68.5616
1348629042 68.5616
1348629053 68.5616
1348629063 68.5616
1348629074 68.5616
1348629085 68.5616
1348629096 68.5616
1348629107 68.5616
1348629118 68.5616
1348629130 68.5616
1348629141 68.5616
1348629152 68.5616
1348629163 68.5616
1348629176 68.5616
1348629187 68.5616
1348629198 68.5616
1348629209 68.5616
1348629220 68.5616
1348629231 68.5616
1348629242 68.5616
1348629253 68.5616
1348629264 68.5616
1348629275 68.5616
1348629286 68.5616
1348629297 68.5616
1348629308 68.5616
1348629319 68.5616
1348629330 68.5616
1348629341 68.5616
1348629352 68.5616
1348629363 68.5616
1348629374 68.5616
1348629385 68.5616
1348629396 68.45
1348629407 68.5616
1348629418 68.5616
1348629429 68.5616
1348629441 68.5616
1348629452 68.45
1348629463 68.5616
1348629474 68.5616
1348629485 68.5616
1348629496 68.5616
1348629507 68.5616
1348629519 68.5616
1348629530 68.5616
1348629541 68.45
1348629552 68.5616
1348629563 68.5616
1348629574 68.5616
1348629585 68.5616
1348629596 68.5616
1348629606 68.45
1348629617 68.45
1348629628 68.5616
1348629639 68.5616
1348629651 68.5616
1348629662 68.5616
1348629673 68.5616
1348629686 68.5616
1348629697 68.5616
1348629709 68.5616
1348629720 68.5616
1348629731 68.5616
1348629742 68.45
1348629753 68.5616
1348629764 68.5616
1348629775 68.45
1348629787 68.5616
1348629798 68.45
1348629809 68.5616
1348629820 68.5616
1348629831 68.5616
1348629842 68.5616
1348629854 68.5616
1348629865 68.5616
1348629876 68.5616
1348629887 68.45
1348629898 68.5616
1348629909 68.45
1348629920 68.5616
1348629931 68.5616
1348629942 68.5616
1348629953 68.5616
1348629964 68.5616
1348629975 68.5616
1348629986 68.5616
1348629997 68.5616
1348630008 68.5616
1348630019 68.45
1348630030 68.45
1348630042 68.5616
1348630053 68.5616
1348630064 68.5616
1348630075 68.5616
1348630086 68.5616
1348630097 68.5616
1348630108 68.45
1348630119 68.5616
1348630130 68.45
1348630141 68.5616
1348630152 68.45
1348630163 68.5616
1348630174 68.45
1348630185 68.5616
1348630196 68.45
1348630207 68.5616
1348630218 68.45
1348630229 68.45
1348630241 68.5616
1348630252 68.5616
1348630263 68.5616
1348630274 68.45
1348630285 68.5616
1348630295 68.45
1348630306 68.45
1348630317 68.45
1348630328 68.45
1348630339 68.45
1348630350 68.5616
1348630361 68.45
1348630372 68.45
1348630383 68.45
1348630394 68.45
1348630405 68.45
1348630416 68.45
1348630427 68.45
1348630438 68.45
1348630449 68.45
1348630460 68.45
1348630471 68.5616
1348630482 68.45
1348630493 68.5616
1348630504 68.45
1348630515 68.45
1348630526 68.5616
1348630538 68.5616
1348630549 68.45
1348630560 68.45
1348630571 68.45
1348630582 68.45
1348630593 68.45
1348630605 68.5616
1348630617 68.5616
1348630628 68.5616
1348630639 68.5616
1348630650 68.45
1348630661 68.45
1348630672 68.45
1348630682 68.45
1348630693 68.45
1348630704 68.45
1348630715 68.45
1348630726 68.45
1348630738 68.45
1348630749 68.45
1348630761 68.45
1348630773 68.5616
1348630784 68.45
1348630795 68.45
1348630806 68.45
1348630818 68.45
1348630829 68.45
1348630839 68.45
1348630850 68.45
1348630861 68.45
1348630872 68.45
1348630883 68.45
1348630894 68.45
1348630905 68.45
1348630916 68.45
1348630927 68.45
1348630938 68.45
1348630949 68.45
1348630960 68.45
1348630971 68.45
1348630982 68.45
1348630993 68.45
1348631004 68.45
1348631016 68.45
1348631027 68.45
1348631038 68.45
1348631050 68.45
1348631061 68.45
1348631072 68.45
1348631083 68.45
1348631094 68.45
1348631105 68.45
1348631116 68.45
1348631127 68.45
1348631138 68.45
1348631149 68.45
1348631160 68.45
1348631171 68.45
1348631182 68.45
1348631193 68.45
1348631204 68.45
1348631215 68.45
1348631226 68.45
1348631237 68.45
1348631247 68.45
1348631258 68.3366
1348631269 68.45
1348631280 68.45
1348631292 68.45
1348631303 68.45
1348631314 68.45
1348631325 68.45
1348631336 68.45
1348631347 68.45
1348631358 68.45
1348631369 68.45
1348631380 68.45
1348631391 68.45
1348631402 68.45
1348631413 68.45
1348631424 68.45
1348631435 68.45
1348631446 68.45
1348631456 68.45
1348631467 68.45
1348631478 68.45
1348631489 68.45
1348631500 68.45
1348631511 68.3366
1348631522 68.3366
1348631534 68.45
1348631545 68.45
1348631557 68.45
1348631568 68.45
1348631579 68.3366
1348631590 68.45
1348631601 68.45
1348631612 68.45
1348631623 68.45
1348631634 68.45
1348631645 68.3366
1348631656 68.45
1348631667 68.3366
1348631679 68.45
1348631690 68.3366
1348631701 68.45
1348631712 68.3366
1348631724 68.45
1348631735 68.45
1348631746 68.3366
1348631757 68.45
1348631768 68.3366
1348631779 68.45
1348631790 68.3366
1348631801 68.3366
1348631811 68.3366
1348631822 68.45
1348631833 68.3366
1348631844 68.3366
1348631855 68.3366
1348631866 68.3366
1348631877 68.3366
1348631888 68.3366
1348631899 68.3366
1348631910 68.3366
1348631921 68.45
1348631932 68.3366
1348631943 68.45
1348631954 68.3366
1348631965 68.3366
1348631976 68.45
1348631987 68.3366
1348631998 68.3366
1348632009 68.45
1348632020 68.3366
1348632031 68.3366
1348632042 68.3366
1348632053 68.3366
1348632064 68.3366
1348632074 68.45
1348632085 68.45
1348632096 68.3366
1348632107 68.3366
1348632118 68.3366
1348632130 68.45
1348632141 68.3366
1348632152 68.45
1348632163 68.3366
1348632174 68.3366
1348632185 68.3366
1348632196 68.45
1348632208 68.45
1348632219 68.45
1348632230 68.3366
1348632242 68.45
1348632253 68.3366
1348632264 68.45
1348632275 68.3366
1348632286 68.3366
1348632297 68.45
1348632308 68.3366
1348632319 68.45
1348632330 68.3366
1348632342 68.45
1348632353 68.3366
1348632364 68.3366
1348632375 68.3366
1348632386 68.3366
1348632397 68.3366
1348632408 68.3366
1348632418 68.45
1348632429 68.3366
1348632440 68.45
1348632451 68.45
1348632462 68.45
1348632473 68.45
1348632484 68.45
1348632495 68.3366
1348632507 68.45
1348632518 68.45
1348632529 68.45
1348632540 68.45
1348632551 68.45
1348632562 68.45
1348632573 68.45
1348632584 68.45
1348632595 68.45
1348632606 68.45
1348632617 68.45
1348632628 68.3366
1348632639 68.45
1348632650 68.45
1348632661 68.3366
1348632672 68.3366
1348632684 68.3366
1348632695 68.3366
1348632706 68.3366
1348632717 68.3366
1348632728 68.3366
1348632739 68.3366
1348632750 68.3366
1348632761 68.3366
1348632772 68.3366
1348632783 68.3366
1348632794 68.3366
1348632805 68.45
1348632816 68.3366
1348632826 68.3366
1348632837 68.3366
1348632848 68.3366
1348632859 68.3366
1348632870 68.3366
1348632881 68.3366
1348632892 68.3366
1348632903 68.3366
1348632914 68.3366
1348632925 68.3366
1348632936 68.3366
1348632947 68.3366
1348632958 68.3366
1348632969 68.3366
1348632980 68.3366
1348632991 68.3366
1348633002 68.3366
1348633013 68.3366
1348633024 68.3366
1348633035 68.3366
1348633046 68.3366
1348633057 68.3366
1348633067 68.3366
1348633079 68.45
1348633090 68.3366
1348633101 68.3366
1348633112 68.3366
1348633123 68.3366
1348633134 68.3366
1348633145 68.3366
1348633156 68.3366
1348633167 68.3366
1348633178 68.3366
1348633189 68.3366
1348633200 68.3366
1348633212 68.3366
1348633223 68.3366
1348633234 68.3366
1348633245 68.3366
1348633255 68.3366
1348633266 68.3366
1348633277 68.3366
1348633288 68.3366
1348633299 68.3366
1348633310 68.3366
1348633321 68.3366
1348633332 68.3366
1348633343 68.3366
1348633354 68.3366
1348633365 68.3366
1348633377 68.3366
1348633388 68.3366
1348633400 68.3366
1348633411 68.3366
1348633422 68.3366
1348633433 68.3366
1348633444 68.3366
1348633455 68.3366
1348633466 68.3366
1348633479 68.3366
1348633491 68.3366
1348633502 68.3366
1348633513 68.3366
1348633524 68.3366
1348633535 68.3366
1348633546 68.3366
1348633557 68.3366
1348633568 68.3366
1348633579 68.3366
1348633590 68.3366
1348633601 68.3366
1348633612 68.3366
1348633623 68.3366
1348633634 68.3366
1348633645 68.3366
1348633656 68.3366
1348633667 68.3366
1348633678 68.3366
1348633689 68.3366
1348633700 68.3366
1348633711 68.3366
1348633722 68.3366
1348633734 68.3366
1348633745 68.3366
1348633756 68.3366
1348633767 68.3366
1348633778 68.3366
1348633789 68.3366
1348633799 68.3366
1348633810 68.3366
1348633821 68.225
1348633833 68.3366
1348633844 68.3366
1348633855 68.3366
1348633866 68.3366
1348633877 68.3366
1348633888 68.3366
1348633899 68.3366
1348633910 68.3366
1348633921 68.3366
1348633932 68.3366
1348633943 68.3366
1348633954 68.225
1348633966 68.3366
1348633977 68.3366
1348633988 68.3366
1348633999 68.3366
1348634010 68.3366
1348634023 68.3366
1348634034 68.3366
1348634045 68.3366
1348634056 68.3366
1348634067 68.3366
1348634078 68.3366
1348634089 68.3366
1348634100 68.3366
1348634111 68.225
1348634122 68.3366
1348634133 68.3366
1348634144 68.3366
1348634155 68.3366
1348634166 68.3366
1348634177 68.225
1348634188 68.3366
1348634201 68.3366
1348634212 68.3366
1348634223 68.3366
1348634234 68.225
1348634245 68.3366
1348634257 68.3366
1348634268 68.3366
1348634279 68.3366
1348634290 68.225
1348634301 68.225
1348634312 68.225
1348634323 68.3366
1348634334 68.225
1348634345 68.225
1348634356 68.225
1348634367 68.225
